Organization Name,Address1,City,State,Zip Code,Borough,Neighborhood,Phone1,Fax,Website,Job Placement Services,Financial Aid Services,Contact FirstName,Contact LastName,course name,CourseDescription,Keywords,Cost Total,Cost Includes,Cost Does Not Include,Duration,Duration Unit,NumHours,Prerequisites,Max Class Size,Years Course Offered,Instructor Credentials,Delivery Method,Schedule,Is HRA,Is SBS
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Office Assistant Training TAA ONLY,For purpose in helping job seeker to upgrade their knowledge  and obtain more job skills in order to be compatible in job market  we prepare this course for an employment in new office technology as Office Clerk  Office Assistant  Secretary  Office Administrator  Help Desk in expertise in following skills: English Business Communication (10hours  $200)  Basic Computer Skills includes Office Equipment training (10hours  $200)  keyboarding(20hours  $400)  Office Procedures(15hours  $250)  MS Office Word(20hours  $400) (such as agendas memos letters reports resumes  etc.)  Excel(20hours  $400)) (such as basic bookkeeping with invoices  receipts  petty cash  etc.)  PowerPoint Presentation(20hours  $400))  Access database management Program(20hours  $400)) in business support. Registration and books fee will be paid in addition. We will help students to prepare the MS Office Specialist Certification exam. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing.,,2800.00,Classroom Hours 100   Lab Hours 35   Internship Hours 0   Practical Hours 0,,135,Hour(s),135,HS Diploma / GED or Familiarity using a PC,14,,Microsoft Professional Certified; CPA; 6+ years of hands-on working related experience,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Office Computer Expert,This course will help students to learn how to use the features of Microsoft Office Word Excel PowerPoint Access VBA. After the course students will gain the rudimentary computer concepts and become well equipped to use Microsoft Office to get their job done. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing..,Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word,2500.00,Classroom Hours 90   Lab Hours 30   Internship Hours 0   Practical Hours 0,,120,Hour(s),120,None,15,,MS Office Suite Expert  Professional Certified,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Office Specialist,The Office Specialist is designed to prepare highly qualified office professionals needed in today's high-tech office environment. The program provides a broad background in office management  business  communication  computer technology  and interpersonal skills. Combined with Taxiation  Accounting and Bookkeeping courses  this program will prepare graduates for a wide variety of positions such as administrative assistant  administrative office manager  administrative receptionist  executive assistant  office specialist  office coordinator  information specialist  administrative technology specialist  and related administrative support positions.,,8200.00,Classroom Hours 200   Lab Hours 178   Internship Hours 0   Practical Hours 0,,378,Hour(s),378,Familiarity using a PC,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Oracle Database Administrator/Developer,This course is designed to give you a firm foundation in basic database administration. Lesson topics are reinforced with structured hands-on practices that will prepare you for the corresponding Oracle Certified Associate exam. You will also learn how to create an operational database and properly manage the various structures in an effective and efficient manner. This includes performance monitoring  database security  user management and backup/recovery techniques. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing.,,4200.00,Classroom Hours 90   Lab Hours 90   Internship Hours 0   Practical Hours 0,,180,Hour(s),180,3 month working experience with MS Windows or Unix  or 3 college credit in OS  Database  or programming knowledge,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Oracle DBA,The course teaches the skills to manage a complex database  backup and recovery Oracle database server. Create a complete database. Customize the database by changing initialization parameters. Manage the database structure with tablespace  storage with tables  index  clusters  and hash clusters. Manage rollback segments and temporary segments. Ensure data integrity. Identify some of issues of disaster recovery for any computer system. Discuss the importance of getting management concurrence on backup methodology. Upon successful completion of this course  students should be prepared to sit for certification exam. The cost of certification exam of $450 is not included in the tuition.,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,2999.00,Classroom Hours 40   Lab Hours 40   Internship Hours 0   Practical Hours 0,,80,Hour(s),80,6 months working experience or 3 college credit in OS  Database or programming fundamental  Unix,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Oracle DBA Projects,This course is designed for the participants who already have basic Oracle knowledge and experience and want to enhance or extend their administration skills to a higher level in the new millennium. This class will give a hand on experience as a senior database administrator. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing. .,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,2999.00,Classroom Hours 50   Lab Hours 40   Internship Hours 0   Practical Hours 0,,90,Hour(s),90,6 months working experience or 3 college credits in OS  Database or programming fundamental or Unix,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Palo Alto Network CyberSecurity - ACE,This courses deliver the knowledge and expertise necessary for enterprises to effectively protect our way of life in the digital age. The training covers Next-Generation Security Platform expertise necessary to prevent successful cyberattacks and safely enable applications. The Palo Alto ACE - Accredited Configuration Engineer exam tests your knowledge of the core features and functions of Palo Alto Networks next-generation firewalls and serves as an objective indication of your ability to configure Palo Alto Networks firewalls using PAN-OS. Passing the ACE exam indicates that you possess the basic knowledge to successfully configure Palo Alto Networks firewalls using PAN-OS. The exam also serves as a study aid to prepare for PCNSE certification. Upon completion of training students will be able to get CompletionCertificates and we will help her/him to find position in the field she / he is pursuing.This course cost included the Certification Exam Fee up to $300.,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,2700.00,Classroom Hours 36   Lab Hours 24   Internship Hours 0   Practical Hours 0,,60,Hour(s),60,HIGH SCHOOL/GED/TASC. Basic Windows skills and fundamental understanding of computer and networking concepts or A+ certification or equivalent knowledge and six to nine months experience in networking.,,,,Classroom Training,Check with school to receive most updated schedule,No,Yes. ITG vouchers issued for this course will cover the listed price  up to  $3800.
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,PMP/CAPM Project Management,This 60-hr course are to cover all the knowledge areas  skill sets and software skills that are germane to the everyday successful management of projects by project managers and their associates  so that projects will be consummated and completed with minimized risks  on time  within budget  with the designed scope of work and with the quality intended. This course is crucial for the successful preparation and the ultimate passing of the Project Management Professional (PMP) exam for individuals with the prerequisite experience  and the Certified Associate in Project Management (CAPM) exam for those with little or no project management experience  as offered by Project Management Institute (PMI). This course is also suitable for the Project+ exam as offered by CompTIA. This course includes sessions on the software Project that many project managers utilize in managing their projects  gauging time and cost while guiding their projects into successful completion. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing. .,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,3055.00,Classroom Hours 30   Lab Hours 30   Internship Hours 0   Practical Hours 0,,60,Hour(s),60,3 months working experience in management or 3 college credit in Operating System  Database or programming fundamental,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Professional Bookkeeper -AIPB EXAM Prep,The Professional Bookkeeper Program  created by the American Institute of Professional Bookkeepers (AIPB)  will prepare experienced bookkeepers for certification. AIPB certification is the only national standard designation for bookkeepers. Becoming a certified bookkeeper can increase your earning potential  enhance your professional status  and give you a decisive edge in any job market. Our Professional Bookkeeper prepares you to sit for the national bookkeeper certification through AIPB. The certification exam fee is included in the course cost.,Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word,3500.00,Classroom Hours 50   Lab Hours 40   Internship Hours 0   Practical Hours 0,,90,Hour(s),90,High School Diploma/ GED and 1.5 yrs full time or 2400hours part time work experience in a bookkeeping occupation,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Programming C#.Net,This course covers programming in C# under the .Net framework. C# is the new open standard language (with implementations available on both Windows and Linux platforms) that improves upon the Java and C++ languages. It has the ease of use like Visual Basic  power of C++  and security features similar to Java. This course explains the fundamental concepts in C# with emphasis on writing programs using the proper object-oriented style. The course also introduces the design of Graphical User Interfaces (GUI) using C#. Topics cover including the .Net architecture  C# language fundamentals  Common Language Runtime (CLR)  Object-Oriented programming using C#  GUI design  message/event driven programming  designing dialog based  SDI and MDI applications  multithreading  database access using ADO.Net. A comprehensive project is implemented towards the end of the course which covers important Object-Oriented programming and GUI concepts. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing. .,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,2500.00,Classroom Hours 30   Lab Hours 30   Internship Hours 0   Practical Hours 0,,60,Hour(s),60,3 months working experience with MS Windows or 3 college credits OS or Programming fundamental.,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Python Programming,This course introduces computer programming using the Python programming language. Emphasis is placed on procedural programming  algorithm design  and language constructs common to most high level languages. An introduction to Python classes and object oriented design is included. Upon completion  students should be able to design  code  test  and debug Python language programs.,,2000.00,Classroom Hours 30   Lab Hours 30   Internship Hours 0   Practical Hours 0,,60,Hour(s),60,High School Diploma / GED or 3 Months working experience with MS Windows or Unix or 3 college credit in OS  Database or programming fundamental.,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,SAS Specialist,This course package includes 2 courses: SAS programming and Advanced SAS Programming. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing.,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,2900.00,Classroom Hours 80   Lab Hours 40   Internship Hours 0   Practical Hours 0,,120,Hour(s),120,basic computer knowledge,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Secretaries and Administrative Assistants,This is a complete and professional training course package for Secretaries and administrative assistants. Course includes Office Procedures  English for Business Communication  Introduction to Personal Computers  Keyboarding  Microsoft Office which covers Word Processing (Word)  prepare business spreadsheet and report (Excel)  prepare power point presentations  and manage databases (Access)  and as well as basic Accounting and Bookkeeping with QuickBooks. We give in-depth training regarding the role of secretaries and administrative assistant for smooth operation of the organization. The students will learn solid computer skills as well as interpersonal skills needed to be a perfection secretaries and administrative assistant. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing.,Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word,4100.00,Classroom Hours 150   Lab Hours 60   Internship Hours 0   Practical Hours 0,,210,Hour(s),210,HS Diploma / GED or Familiarity using a PC,15,,Microsoft Professional Certified; CPA; 6+ years of hands-on working related experience,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Security +,Security+ is the primary course of CompTIA Certification you will need to take if your job responsibilities include securing network services  network devices  and network traffic. It is also the main course you will take to prepare for the CompTIA Security+ examination. In this course  you'll build on your knowledge and professional experience with computer hardware  operating systems  and networks as you acquire the specific skills required to implement basic security services on any type of computer network. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing. This course cost included the Certification Exam Fee up to $300.,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,1800.00,Classroom Hours 20   Lab Hours 40   Internship Hours 0   Practical Hours 0,,60,Hour(s),60,Basic Windows skills and fundamental understanding of computer and networking concepts or A+ certification or equivalent knowledge and six to nine months experience in networking,14,,Senior Certificate IT professionals,Classroom Training,Check with school to receive most updated schedule,Yes,Yes. ITG vouchers issued for this course will cover the listed price  up to  $3800.
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Software Quality Assurance - SQA,With the continued expansion of Information Technology in our lives  the demand for quality products along with qualified and skilled Quality Assurance Professionals are also rising. Individuals with practical knowledge of designing and implementing high quality software procedures in all the phases of software development can increase their earning potential  improve their chances of professional advancement and achieve considerable edge in this highly competitive yet expanding job market. Our Software Quality Assurance course will provide the students in-depth understanding of manual and automated testing of client server and web based Application. This course will also equip them with the knowledge of using the most advanced and updated tools for software testing in the cutting edge environment.,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,3500.00,Classroom Hours 50   Lab Hours 46   Internship Hours 0   Practical Hours 0,,96,Hour(s),96,High School diploma and 2 years college degree in Computer Science or Information Technology or 4           years college degree in any major.,,,,Classroom Training,Check with school to receive most updated schedule,No,Yes. ITG vouchers issued for this course will cover the listed price  up to  $2200.
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,System Engineer,Our systems engineer courses provide practical  tangible skills that can be used day-to-day in the management design of engineering systems.The course will cover following topics includes MCITP  A+  Network+  Security+  Linux  and Unix. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing.,,10500.00,Classroom Hours 200   Lab Hours 178   Internship Hours 0   Practical Hours 0,,378,Hour(s),378,3 months working experience with Windows or a computer industry Certificate  or 3 college credit in computer hardware,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,VBA with Excel Macros,This instructor-led course  through lecture and hands-on exploration  will introduce students to the Microsoft Office macro programming environment and show students how to use Visual Basic for Applications to create more complex macros. Microsoft Excel is used as the platform for this course  although the concepts apply across the entire Microsoft Office suite. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing.,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,2000.00,Classroom Hours 30   Lab Hours 30   Internship Hours 0   Practical Hours 0,,60,Hour(s),60,3 months working experience with MS Windows or Unix or 3 college credit in OS  Database or programming fundamental,14,,Professional Certified,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Web Development with PHP MySQL JavaScript  HTML and CSS,PHP (Hypertext Preprocessor) is a widely-used open source general-purpose scripting language that is especially suited for web development and can be embedded into HTML. PHP is used to create dynamic web pages  add functionality to your site that HTML alone cannot achieve. This training course is designed to teach students learning how to create PHP script to perform calculation  create MySQL database  login system  retrieve information from the database  or keep your store''s product catalogue and inventory online; and much more..Student will be able to:..Understand PHP essentials and the basics of object-oriented programming.Master MySQL  from database structure to complex queries.Create web page with PHP and MySQL by integrating forms and other HTML features.Learn about JavaScript  from functions and event handling to accessing the document object model and apply successfully.Make Ajax calls and turn their website into a highly dynamic environment..Upload and manipulate files and images.Validate user input and secure their applications.Building interactive websites quickly.Able to make a sample social networking platform.,,2360.00,Classroom Hours 50   Lab Hours 45   Internship Hours 0   Practical Hours 0,,95,Hour(s),95,Familiarity using a PC,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Web Graphic Design Package,Students will have the abilities to create not only a functional web page but also a dynamic and attractive page. The course is designed to help students know how to use graphic tools and HTML authoring tools to create their web pages. Moreover  this course will also focus on creative strategies and effective design solutions for the WWW.,,7600.00,Classroom Hours 150   Lab Hours 120   Internship Hours 0   Practical Hours 0,,270,Hour(s),270,Working knowledge of Windows or basic computer skills,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Web Graphic Design Specialist,Web Graphic Design Specialist is a program that prepares individuals to Learn most important graphic software: HTML Dreamweaver  JavaScript  Photoshop  Illustrator  Flash  and QuarkXPress. This program provides hands-on experience in career-focused curriculum in order to prepare students for a successful and rewarding career. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing..,Design  designers  Pro  graphic designer  adobe  autocad  CS5  indesign  website  web  art  animation  flash  artist  media  fashion,2950.00,Classroom Hours 100   Lab Hours 50   Internship Hours 0   Practical Hours 0,,150,Hour(s),150,Basic Computer Skills,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Computerized Accounting,This course provides an introduction to principles of accounting and the uses of accounting software QuickBooks to keep the record of company business transactions. This course teaches students how to use accounting functions with vendor setup inventory accounts receivable accounts payable and payroll. After completion of this course  you will be able to perform variety of basic and moderately complex accounting tasks. Also  you will learn how to perform specialized accounting functions as well as financial planning and analysis. Upon completion of training students will be able to get Completion Certificates and we will help her /him to find position in the field she / he is pursuing.,Receptionist  Office Clerk  Executive Secretary  Administrative Assistant  microsoft  office  account  bookkeep  audit  quickbooks  bookkeeper  bookkeeping  excel  word,2500.00,Classroom Hours 95   Lab Hours 40   Internship Hours 0   Practical Hours 0,,135,Hour(s),135,high school graduates or equivalence,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Database Administration,This course is designed for the participants who already have basic Oracle knowledge and experience and want to enhance or extend their administration skills to a higher level in the new millennium. This course includes 3 parts as Oracle DBA  Advanced Oracle DBA and MS SQL DBA. This class will give a hand on experience as a senior database administrator. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing.,,8350.00,Classroom Hours 150   Lab Hours 138   Internship Hours 0   Practical Hours 0,,288,Hour(s),288,3 months working experience with MS Windows or Unix or 3 college credit in OS  Database or programming fundamental,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Desktop Publishing InDesign,This course is a comprehensive survey of desktop publishing using Adobe InDesign CS4  the leading page layout application  to create sophisticated original layouts for a variety of uses  including brochures  newsletters  books  business cards  signs  and many others  for print and digital output and distribution. Upon completion of this course  the student will understand and appreciate the desktop publishing issues and able to perform all the related design tasks. Student will earn the school certificate when they successfully complete their training.,Design  designers  Pro  graphic designer  adobe  autocad  CS5  indesign  website  web  art  animation  flash  artist  media  fashion,1500.00,Classroom Hours 35   Lab Hours 10   Internship Hours 0   Practical Hours 0,,45,Hour(s),45,High School Diploma or GED and basic computer skills or familiar with PC,14,,Sr. Graphic Web Designer  Professional Certified,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Desktop Support Technician,Desktop Support Technician combines 3 topics: A+  Network+ and Security+. A+ provides the springboard for you to launch yourself into the IT world; Network+ is for students to learn network infrastructure  Networking Operating Systems and Network Protocols. In Security+  you''ll build on your knowledge and professional experience with computer hardware  operating systems  and networks to implement basic security services on any type of computer network. This course prepares students to achieve a CompTIA Certification. Upon completion of training students will be able to get Completion Certificates and we will help her/him to find position in the field she / he is pursuing. This course cost included the Certification Exam Fee up to $300.,network  help desk  helpdesk  administrator   support  system  Cisco  Oracle  Windows  Server  SQL  architect   TIA  program  programmer  database  db  visual basic  vba  WAN  Microsoft  MCSE,3711.00,Classroom Hours 50   Lab Hours 70   Internship Hours 0   Practical Hours 0,,120,Hour(s),120,3 months working experience with Windows or a computer industry Certificate  or 3 college credit in computer hardware,14,,Certified senior IT professionals,Classroom Training,Check with school to receive most updated schedule,No,Yes. ITG vouchers issued for this course will cover the listed price  up to  $3800.
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,English as a Second Language - Advanced TAA ONLY,Learn English improve reading  writing and communication skills. This course will be teach in following languages: English  Chinese Mandarin and Cantonese. Upon completion of training student will receive certificate of completion.,,1250.00,Classroom Hours 180   Lab Hours 0   Internship Hours 0   Practical Hours 0,,180,Hour(s),180,Entrance test,14,,ESL Education Certified or 5+ years ESL Teaching experience,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,English as a Second Language - Beginners TAA ONLY,Learn to speak  read and write English from beginning. This course will be teach in following languages: English  Chinese Mandarin and Cantonese. Uponcompletion of training student will receive certificate of completion.,,3550.00,Classroom Hours 360   Lab Hours 0   Internship Hours 0   Practical Hours 0,,360,Hour(s),360,N/A,14,,ESL Education Certified or 5+ years ESL Teaching experience,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,English as a Second Language - Intermediate TAA ONLY,To provide training in intermediate level English composition to individuals of a foreign language which enable them to write a short descriptive narrative or expository essay on a everyday subject. This course will be teach in following languages: English  Chinese Mandarin and Cantonese. Uponcompletion of training student will receive certificate of completion.,,1250.00,Classroom Hours 160   Lab Hours 0   Internship Hours 0   Practical Hours 0,,160,Hour(s),160,Basic English Communication,14,,ESL Education Certified or 5+ years ESL Teaching experience,Classroom Training,Check with school to receive most updated schedule,Yes,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,English as a Second Language TAA ONLY,The ESL Training Program is for students who like to learn and improve their English wihich includes Listening  Speaking  Reading  and Writing for social academic or job related purposes. Complete four terms of English as a Second Language program and earn a certificate. Students will become sufficient in English as it relates to the world of work and academic skill development. This course will be taught in following languages: English  Chinese Mandarin and Cantonese.,,7900.00,Classroom Hours 700   Lab Hours 0   Internship Hours 0   Practical Hours 0,,700,Hour(s),700,Entrance Test,,,,Classroom Training,Check with school to receive most updated schedule,No,No
COMPU21 INSTITUTE,3907 PRINCE ST STE 2C,FLUSHING,New York,11354,Queens,Flushing - Clearview,7187621900,7187622685,http://www.compu21.com,Job Placement Services are available.,Some types of Financial Aid are provided.,Ann,Chen,Essential ASP.Net MVC 4 Web Development with C#,ASP.NET MVC is a framework for building scalable  standards-based web applications using well-established design patterns and the power of ASP.NET and the .NET Framework This course is designed to quickly equip the students with the concepts and developing skills of Microsoft latest web development framework MVC 4. MVC 4 focuses on enabling the developer to build testable  maintainable  standards compliant browser based applications. The students will receive Certificate after they complete the course. The total course cost is includes the Certified Exam fee of $300.,,2500.00,Classroom Hours 60   Lab Hours 0   Internship Hours 0   Practical Hours 0,,60,Hour(s),60,3 months working experience with MS windows or UNIX or 3 college credits in OS or programming fundamental,,,,Classroom Training,Check with school to receive most updated schedule,Yes,No
